Jan 1, 2008	1,378.76
Dec 1, 2007	1,479.22
Nov 1, 2007	1,463.39
Oct 1, 2007	1,539.66
Sep 1, 2007	1,497.12
Aug 1, 2007	1,454.62
Jul 1, 2007	1,520.71
Jun 1, 2007	1,514.19
May 1, 2007	1,511.14
Apr 1, 2007	1,463.64
Mar 1, 2007	1,406.95
Feb 1, 2007	1,444.80
Jan 1, 2007	1,424.16
Dec 1, 2006	1,416.42
Nov 1, 2006	1,388.64
Oct 1, 2006	1,363.38
Sep 1, 2006	1,317.74
Aug 1, 2006	1,287.15
Jul 1, 2006	1,260.24
Jun 1, 2006	1,253.17
May 1, 2006	1,290.01
Apr 1, 2006	1,302.17
Mar 1, 2006	1,293.74
Feb 1, 2006	1,276.65
Jan 1, 2006	1,278.73
Dec 1, 2005	1,262.07
Nov 1, 2005	1,237.37
Oct 1, 2005	1,191.96
Sep 1, 2005	1,225.92
Aug 1, 2005	1,224.27
Jul 1, 2005	1,222.24
Jun 1, 2005	1,202.25
May 1, 2005	1,178.28
Apr 1, 2005	1,164.43
Mar 1, 2005	1,194.90
Feb 1, 2005	1,199.63
Jan 1, 2005	1,181.41
Dec 1, 2004	1,199.21
Nov 1, 2004	1,168.94
Oct 1, 2004	1,117.21
Sep 1, 2004	1,117.66
Aug 1, 2004	1,088.94
Jul 1, 2004	1,105.85
Jun 1, 2004	1,132.76
May 1, 2004	1,102.78
Apr 1, 2004	1,133.36
Mar 1, 2004	1,123.98
Feb 1, 2004	1,143.36
Jan 1, 2004	1,132.52
Dec 1, 2003	1,080.64
Nov 1, 2003	1,049.90
Oct 1, 2003	1,038.73
Sep 1, 2003	1,019.44
Aug 1, 2003	989.53
Jul 1, 2003	992.54
Jun 1, 2003	988.00
May 1, 2003	935.96
Apr 1, 2003	890.03
Mar 1, 2003	846.63
Feb 1, 2003	837.03
Jan 1, 2003	895.84
Dec 1, 2002	899.18
Nov 1, 2002	909.93
Oct 1, 2002	854.63
Sep 1, 2002	867.81
Aug 1, 2002	912.55
Jul 1, 2002	903.59
Jun 1, 2002	1,014.02
May 1, 2002	1,079.25
Apr 1, 2002	1,111.93
Mar 1, 2002	1,153.79
Feb 1, 2002	1,100.67
Jan 1, 2002	1,140.21
Dec 1, 2001	1,144.93
Nov 1, 2001	1,129.68
Oct 1, 2001	1,076.59
Sep 1, 2001	1,044.64
Aug 1, 2001	1,178.50
Jul 1, 2001	1,204.45
Jun 1, 2001	1,238.71
May 1, 2001	1,270.37
Apr 1, 2001	1,189.84
Mar 1, 2001	1,185.85
Feb 1, 2001	1,305.75
Jan 1, 2001	1,335.63
Dec 1, 2000	1,330.93
Nov 1, 2000	1,378.04
Oct 1, 2000	1,390.14
Sep 1, 2000	1,468.05
Aug 1, 2000	1,485.46
Jul 1, 2000	1,473.00
Jun 1, 2000	1,461.96
May 1, 2000	1,418.48
Apr 1, 2000	1,461.36
Mar 1, 2000	1,442.21
Feb 1, 2000	1,388.87
Jan 1, 2000	1,425.59
Dec 1, 1999	1,428.68
Nov 1, 1999	1,391.00
Oct 1, 1999	1,300.01
Sep 1, 1999	1,318.17
Aug 1, 1999	1,327.49
Jul 1, 1999	1,380.99
Jun 1, 1999	1,322.55
May 1, 1999	1,332.07
Apr 1, 1999	1,334.76
Mar 1, 1999	1,281.66
Feb 1, 1999	1,246.58
Jan 1, 1999	1,248.77
Dec 1, 1998	1,190.05
Nov 1, 1998	1,144.43
Oct 1, 1998	1,032.47
Sep 1, 1998	1,020.64
Aug 1, 1998	1,074.62
Jul 1, 1998	1,156.58
Jun 1, 1998	1,108.39
May 1, 1998	1,108.42
Apr 1, 1998	1,112.20
Mar 1, 1998	1,076.83
Feb 1, 1998	1,023.74
Jan 1, 1998	963.36
Dec 1, 1997	962.37
Nov 1, 1997	938.92
Oct 1, 1997	951.16
Sep 1, 1997	937.02
Aug 1, 1997	927.24
Jul 1, 1997	925.29
Jun 1, 1997	876.29
May 1, 1997	833.09
Apr 1, 1997	763.93
Mar 1, 1997	792.16
Feb 1, 1997	798.39
Jan 1, 1997	766.22
Dec 1, 1996	743.25
Nov 1, 1996	735.67
Oct 1, 1996	701.46
Sep 1, 1996	674.88
Aug 1, 1996	662.68
Jul 1, 1996	644.07
Jun 1, 1996	668.50
May 1, 1996	661.23
Apr 1, 1996	647.17
Mar 1, 1996	647.07
Feb 1, 1996	649.54
Jan 1, 1996	614.42
Dec 1, 1995	614.57
Nov 1, 1995	595.53
Oct 1, 1995	582.92
Sep 1, 1995	578.77
Aug 1, 1995	559.11
Jul 1, 1995	557.37
Jun 1, 1995	539.35
May 1, 1995	523.81
Apr 1, 1995	507.91
Mar 1, 1995	493.15
Feb 1, 1995	481.92
Jan 1, 1995	465.25
Dec 1, 1994	455.19
Nov 1, 1994	461.01
Oct 1, 1994	463.81
Sep 1, 1994	466.96
Aug 1, 1994	464.24
Jul 1, 1994	451.40
Jun 1, 1994	454.83
May 1, 1994	450.90
Apr 1, 1994	447.23
Mar 1, 1994	463.81
Feb 1, 1994	471.58
Jan 1, 1994	472.99
Dec 1, 1993	465.95
Nov 1, 1993	462.89
Oct 1, 1993	463.90
Sep 1, 1993	459.24
Aug 1, 1993	454.13
Jul 1, 1993	447.29
Jun 1, 1993	448.06
May 1, 1993	445.25
Apr 1, 1993	443.08
Mar 1, 1993	450.16
Feb 1, 1993	441.70
Jan 1, 1993	435.23
Dec 1, 1992	435.64
Nov 1, 1992	422.84
Oct 1, 1992	412.50
Sep 1, 1992	418.48
Aug 1, 1992	417.93
Jul 1, 1992	415.05
Jun 1, 1992	408.27
May 1, 1992	414.81
Apr 1, 1992	407.41
Mar 1, 1992	407.36
Feb 1, 1992	412.56
Jan 1, 1992	416.08
Dec 1, 1991	388.51
Nov 1, 1991	385.92
Oct 1, 1991	386.88
Sep 1, 1991	387.20
Aug 1, 1991	389.40
Jul 1, 1991	380.23
Jun 1, 1991	378.29
May 1, 1991	377.99
Apr 1, 1991	379.68
Mar 1, 1991	372.28
Feb 1, 1991	362.26
Jan 1, 1991	325.49
Dec 1, 1990	328.75
Nov 1, 1990	315.29
Oct 1, 1990	307.12
Sep 1, 1990	315.41
Aug 1, 1990	330.75
Jul 1, 1990	360.03
Jun 1, 1990	360.39
May 1, 1990	350.25
Apr 1, 1990	338.18
Mar 1, 1990	338.46
Feb 1, 1990	330.45
Jan 1, 1990	339.97
Dec 1, 1989	348.60
Nov 1, 1989	340.20
Oct 1, 1989	347.40
Sep 1, 1989	347.30
Aug 1, 1989	346.60
Jul 1, 1989	331.90
Jun 1, 1989	323.70
May 1, 1989	313.90
Apr 1, 1989	302.30
Mar 1, 1989	292.70
Feb 1, 1989	294.00
Jan 1, 1989	285.40
Dec 1, 1988	276.50
Nov 1, 1988	271.00
Oct 1, 1988	277.40
Sep 1, 1988	268.00
Aug 1, 1988	263.70
Jul 1, 1988	269.10
Jun 1, 1988	270.70
May 1, 1988	256.10
Apr 1, 1988	262.60
Mar 1, 1988	265.70
Feb 1, 1988	258.10
Jan 1, 1988	250.50
Dec 1, 1987	241.00
Nov 1, 1987	245.00
Oct 1, 1987	280.20
Sep 1, 1987	318.70
Aug 1, 1987	329.40
Jul 1, 1987	310.10
Jun 1, 1987	301.40
May 1, 1987	289.10
Apr 1, 1987	289.30
Mar 1, 1987	292.50
Feb 1, 1987	280.90
Jan 1, 1987	264.50
Dec 1, 1986	248.60
Nov 1, 1986	245.10
Oct 1, 1986	237.40
Sep 1, 1986	238.30
Aug 1, 1986	245.00
Jul 1, 1986	240.20
Jun 1, 1986	245.30
May 1, 1986	238.50
Apr 1, 1986	238.00
Mar 1, 1986	232.30
Feb 1, 1986	219.40
Jan 1, 1986	208.20
Dec 1, 1985	207.30
Nov 1, 1985	197.50
Oct 1, 1985	186.20
Sep 1, 1985	184.10
Aug 1, 1985	188.30
Jul 1, 1985	192.50
Jun 1, 1985	188.90
May 1, 1985	184.90
Apr 1, 1985	180.60
Mar 1, 1985	179.40
Feb 1, 1985	180.90
Jan 1, 1985	171.60
Dec 1, 1984	164.50
Nov 1, 1984	166.30
Oct 1, 1984	164.80
Sep 1, 1984	166.10
Aug 1, 1984	164.40
Jul 1, 1984	151.10
Jun 1, 1984	153.10
May 1, 1984	156.60
Apr 1, 1984	157.60
Mar 1, 1984	157.40
Feb 1, 1984	157.30
Jan 1, 1984	166.40
Dec 1, 1983	164.40
Nov 1, 1983	165.20
Oct 1, 1983	167.70
Sep 1, 1983	167.20
Aug 1, 1983	162.40
Jul 1, 1983	167.00
Jun 1, 1983	166.40
May 1, 1983	164.10
Apr 1, 1983	157.70
Mar 1, 1983	151.90
Feb 1, 1983	146.80
Jan 1, 1983	144.30
Dec 1, 1982	139.40
Nov 1, 1982	138.10
Oct 1, 1982	132.70
Sep 1, 1982	122.40
Aug 1, 1982	109.70
Jul 1, 1982	109.40
Jun 1, 1982	109.70
May 1, 1982	116.40
Apr 1, 1982	116.30
Mar 1, 1982	110.80
Feb 1, 1982	114.50
Jan 1, 1982	117.30
Dec 1, 1981	123.80
Nov 1, 1981	122.90
Oct 1, 1981	119.80
Sep 1, 1981	118.30
Aug 1, 1981	129.60
Jul 1, 1981	129.10
Jun 1, 1981	132.30
May 1, 1981	131.70
Apr 1, 1981	134.40
Mar 1, 1981	133.20
Feb 1, 1981	128.40
Jan 1, 1981	133.00
Dec 1, 1980	133.50
Nov 1, 1980	135.70
Oct 1, 1980	130.20
Sep 1, 1980	126.50
Aug 1, 1980	123.50
Jul 1, 1980	119.80
Jun 1, 1980	114.60
May 1, 1980	107.70
Apr 1, 1980	103.00
Mar 1, 1980	104.70
Feb 1, 1980	115.30
Jan 1, 1980	110.90
Dec 1, 1979	107.80
Nov 1, 1979	103.70
Oct 1, 1979	104.50
Sep 1, 1979	108.60
Aug 1, 1979	107.40
Jul 1, 1979	102.70
Jun 1, 1979	101.70
May 1, 1979	99.73
Apr 1, 1979	102.10
Mar 1, 1979	100.10
Feb 1, 1979	98.23
Jan 1, 1979	99.71
Dec 1, 1978	96.11
Nov 1, 1978	94.71
Oct 1, 1978	100.60
Sep 1, 1978	103.90
Aug 1, 1978	103.90
Jul 1, 1978	97.19
Jun 1, 1978	97.66
May 1, 1978	97.41
Apr 1, 1978	92.71
Mar 1, 1978	88.82
Feb 1, 1978	88.98
Jan 1, 1978	90.25
Dec 1, 1977	93.82
Nov 1, 1977	94.28
Oct 1, 1977	93.74
Sep 1, 1977	96.23
Aug 1, 1977	97.75
Jul 1, 1977	100.20
Jun 1, 1977	99.29
May 1, 1977	98.76
Apr 1, 1977	99.05
Mar 1, 1977	100.60
Feb 1, 1977	101.00
Jan 1, 1977	103.80
Dec 1, 1976	104.70
Nov 1, 1976	101.20
Oct 1, 1976	101.90
Sep 1, 1976	105.50
Aug 1, 1976	103.30
Jul 1, 1976	104.20
Jun 1, 1976	101.80
May 1, 1976	101.20
Apr 1, 1976	101.90
Mar 1, 1976	101.10
Feb 1, 1976	100.60
Jan 1, 1976	96.86
Dec 1, 1975	88.70
Nov 1, 1975	90.07
Oct 1, 1975	88.57
Sep 1, 1975	84.67
Aug 1, 1975	85.71
Jul 1, 1975	92.49
Jun 1, 1975	92.40
May 1, 1975	90.10
Apr 1, 1975	84.72
Mar 1, 1975	83.78
Feb 1, 1975	80.10
Jan 1, 1975	72.56
Dec 1, 1974	67.07
Nov 1, 1974	71.74
Oct 1, 1974	69.44
Sep 1, 1974	68.12
Aug 1, 1974	76.03
Jul 1, 1974	79.31
Jun 1, 1974	89.79
May 1, 1974	89.67
Apr 1, 1974	92.46
Mar 1, 1974	97.44
Feb 1, 1974	93.45
Jan 1, 1974	96.11
Dec 1, 1973	94.78
Nov 1, 1973	102.00
Oct 1, 1973	109.80
Sep 1, 1973	105.60
Aug 1, 1973	103.80
Jul 1, 1973	105.80
Jun 1, 1973	104.80
May 1, 1973	107.20
Apr 1, 1973	110.30
Mar 1, 1973	112.40
Feb 1, 1973	114.20
Jan 1, 1973	118.40
Dec 1, 1972	117.50
Nov 1, 1972	115.10
Oct 1, 1972	109.60
Sep 1, 1972	109.40
Aug 1, 1972	111.00
Jul 1, 1972	107.20
Jun 1, 1972	108.00
May 1, 1972	107.70
Apr 1, 1972	108.80
Mar 1, 1972	107.70
Feb 1, 1972	105.20
Jan 1, 1972	103.30
Dec 1, 1971	99.17
Nov 1, 1971	92.78
Oct 1, 1971	97.29
Sep 1, 1971	99.40
Aug 1, 1971	97.24
Jul 1, 1971	99.00
Jun 1, 1971	99.72
May 1, 1971	101.60
Apr 1, 1971	103.00
Mar 1, 1971	99.60
Feb 1, 1971	97.11
Jan 1, 1971	93.49
Dec 1, 1970	90.05
Nov 1, 1970	84.28
Oct 1, 1970	84.37
Sep 1, 1970	82.58
Aug 1, 1970	77.92
Jul 1, 1970	75.72
Jun 1, 1970	75.59
May 1, 1970	76.06
Apr 1, 1970	85.95
Mar 1, 1970	88.65
Feb 1, 1970	87.16
Jan 1, 1970	90.31
Dec 1, 1969	91.11
Nov 1, 1969	96.21
Oct 1, 1969	95.52
Sep 1, 1969	94.51
Aug 1, 1969	94.18
Jul 1, 1969	94.71
Jun 1, 1969	99.14
May 1, 1969	104.60
Apr 1, 1969	101.30
Mar 1, 1969	99.30
Feb 1, 1969	101.50
Jan 1, 1969	102.00
Dec 1, 1968	106.50
Nov 1, 1968	105.40
Oct 1, 1968	103.80
Sep 1, 1968	101.30
Aug 1, 1968	98.11
Jul 1, 1968	100.30
Jun 1, 1968	100.50
May 1, 1968	97.87
Apr 1, 1968	95.67
Mar 1, 1968	89.09
Feb 1, 1968	90.75
Jan 1, 1968	95.04
Dec 1, 1967	95.30
Nov 1, 1967	92.66
Oct 1, 1967	95.66
Sep 1, 1967	95.81
Aug 1, 1967	94.49
Jul 1, 1967	93.01
Jun 1, 1967	91.43
May 1, 1967	92.59
Apr 1, 1967	90.96
Mar 1, 1967	89.42
Feb 1, 1967	87.36
Jan 1, 1967	84.45
Dec 1, 1966	81.33
Nov 1, 1966	80.99
Oct 1, 1966	77.13
Sep 1, 1966	77.81
Aug 1, 1966	80.65
Jul 1, 1966	85.84
Jun 1, 1966	86.06
May 1, 1966	86.78
Apr 1, 1966	91.60
Mar 1, 1966	88.88
Feb 1, 1966	92.69
Jan 1, 1966	93.32
Dec 1, 1965	91.73
Nov 1, 1965	92.15
Oct 1, 1965	91.39
Sep 1, 1965	89.38
Aug 1, 1965	86.49
Jul 1, 1965	84.91
Jun 1, 1965	85.04
May 1, 1965	89.28
Apr 1, 1965	87.97
Mar 1, 1965	86.83
Feb 1, 1965	86.75
Jan 1, 1965	86.12
Dec 1, 1964	83.96
Nov 1, 1964	85.44
Oct 1, 1964	84.85
Sep 1, 1964	83.41
Aug 1, 1964	82.00
Jul 1, 1964	83.22
Jun 1, 1964	80.24
May 1, 1964	80.72
Apr 1, 1964	79.94
Mar 1, 1964	78.80
Feb 1, 1964	77.39
Jan 1, 1964	76.45
Dec 1, 1963	74.17
Nov 1, 1963	72.62
Oct 1, 1963	73.03
Sep 1, 1963	72.85
Aug 1, 1963	70.98
Jul 1, 1963	69.07
Jun 1, 1963	70.11
May 1, 1963	70.14
Apr 1, 1963	68.76
Mar 1, 1963	65.67
Feb 1, 1963	65.92
Jan 1, 1963	65.06
Dec 1, 1962	62.64
Nov 1, 1962	60.04
Oct 1, 1962	56.17
Sep 1, 1962	58.00
Aug 1, 1962	58.52
Jul 1, 1962	56.97
Jun 1, 1962	55.63
May 1, 1962	62.99
Apr 1, 1962	68.05
Mar 1, 1962	70.29
Feb 1, 1962	70.22
Jan 1, 1962	69.07
Dec 1, 1961	71.74
Nov 1, 1961	71.08
Oct 1, 1961	68.00
Sep 1, 1961	67.26
Aug 1, 1961	67.79
Jul 1, 1961	65.44
Jun 1, 1961	65.62
May 1, 1961	66.50
Apr 1, 1961	65.83
Mar 1, 1961	64.12
Feb 1, 1961	62.17
Jan 1, 1961	59.72
Dec 1, 1960	56.80
Nov 1, 1960	55.47
Oct 1, 1960	53.73
Sep 1, 1960	54.81
Aug 1, 1960	56.51
Jul 1, 1960	55.84
Jun 1, 1960	57.26
May 1, 1960	55.22
Apr 1, 1960	55.73
Mar 1, 1960	55.02
Feb 1, 1960	55.78
Jan 1, 1960	58.03
Dec 1, 1959	59.06
Nov 1, 1959	57.23
Oct 1, 1959	57.00
Sep 1, 1959	57.05
Aug 1, 1959	59.40
Jul 1, 1959	59.74
Jun 1, 1959	57.46
May 1, 1959	57.96
Apr 1, 1959	57.10
Mar 1, 1959	56.16
Feb 1, 1959	54.77
Jan 1, 1959	55.62
Dec 1, 1958	53.49
Nov 1, 1958	52.50
Oct 1, 1958	50.95
Sep 1, 1958	48.96
Aug 1, 1958	47.70
Jul 1, 1958	45.98
Jun 1, 1958	44.75
May 1, 1958	43.70
Apr 1, 1958	42.34
Mar 1, 1958	42.11
Feb 1, 1958	41.26
Jan 1, 1958	41.12
Dec 1, 1957	40.33
Nov 1, 1957	40.35
Oct 1, 1957	41.24
Sep 1, 1957	43.98
Aug 1, 1957	45.84
Jul 1, 1957	48.51
Jun 1, 1957	47.55
May 1, 1957	46.78
Apr 1, 1957	45.05
Mar 1, 1957	44.03
Feb 1, 1957	43.47
Jan 1, 1957	45.43
Dec 1, 1956	46.44
Nov 1, 1956	45.76
Oct 1, 1956	46.24
Sep 1, 1956	46.84
Aug 1, 1956	48.49
Jul 1, 1956	48.78
Jun 1, 1956	46.27
May 1, 1956	46.54
Apr 1, 1956	48.05
Mar 1, 1956	47.49
Feb 1, 1956	44.43
Jan 1, 1956	44.15
Dec 1, 1955	45.37
Nov 1, 1955	44.95
Oct 1, 1955	42.11
Sep 1, 1955	44.34
Aug 1, 1955	42.43
Jul 1, 1955	42.69
Jun 1, 1955	39.78
May 1, 1955	37.60
Apr 1, 1955	37.76
Mar 1, 1955	36.50
Feb 1, 1955	36.79
Jan 1, 1955	35.60
Dec 1, 1954	34.97
Nov 1, 1954	33.44
Oct 1, 1954	32.18
Sep 1, 1954	31.45
Aug 1, 1954	30.73
Jul 1, 1954	30.13
Jun 1, 1954	28.96
May 1, 1954	28.73
Apr 1, 1954	27.63
Mar 1, 1954	26.57
Feb 1, 1954	26.02
Jan 1, 1954	25.46
Dec 1, 1953	24.83
Nov 1, 1953	24.50
Oct 1, 1953	23.97
Sep 1, 1953	23.27
Aug 1, 1953	24.39
Jul 1, 1953	24.29
Jun 1, 1953	23.95
May 1, 1953	24.84
Apr 1, 1953	24.71
Mar 1, 1953	25.99
Feb 1, 1953	25.86
Jan 1, 1953	26.18
Dec 1, 1952	26.04
Nov 1, 1952	25.03
Oct 1, 1952	24.26
Sep 1, 1952	24.78
Aug 1, 1952	25.18
Jul 1, 1952	25.08
Jun 1, 1952	24.38
May 1, 1952	23.73
Apr 1, 1952	23.74
Mar 1, 1952	23.81
Feb 1, 1952	23.75
Jan 1, 1952	24.19
Dec 1, 1951	23.41
Nov 1, 1951	22.71
Oct 1, 1951	23.36
Sep 1, 1951	23.48
Aug 1, 1951	22.89
Jul 1, 1951	21.93
Jun 1, 1951	21.55
May 1, 1951	21.93
Apr 1, 1951	21.92
Mar 1, 1951	21.63
Feb 1, 1951	22.00
Jan 1, 1951	21.21
Dec 1, 1950	19.75
Nov 1, 1950	19.83
Oct 1, 1950	19.87
Sep 1, 1950	19.08
Aug 1, 1950	18.43
Jul 1, 1950	17.38
Jun 1, 1950	18.74
May 1, 1950	18.44
Apr 1, 1950	17.84
Mar 1, 1950	17.35
Feb 1, 1950	17.21
Jan 1, 1950	16.88
Dec 1, 1949	16.54
Nov 1, 1949	16.11
Oct 1, 1949	15.89
Sep 1, 1949	15.49
Aug 1, 1949	15.29
Jul 1, 1949	14.76
Jun 1, 1949	13.97
May 1, 1949	14.78
Apr 1, 1949	14.89
Mar 1, 1949	14.91
Feb 1, 1949	14.77
Jan 1, 1949	15.36
Dec 1, 1948	15.19
Nov 1, 1948	15.29
Oct 1, 1948	16.19
Sep 1, 1948	15.76
Aug 1, 1948	15.94
Jul 1, 1948	16.42
Jun 1, 1948	16.82
May 1, 1948	16.15
Apr 1, 1948	15.40
Mar 1, 1948	14.30
Feb 1, 1948	14.10
Jan 1, 1948	14.83
Dec 1, 1947	15.03
Nov 1, 1947	15.27
Oct 1, 1947	15.45
Sep 1, 1947	15.06
Aug 1, 1947	15.46
Jul 1, 1947	15.77
Jun 1, 1947	14.84
May 1, 1947	14.34
Apr 1, 1947	14.60
Mar 1, 1947	15.16
Feb 1, 1947	15.80
Jan 1, 1947	15.21
Dec 1, 1946	15.13
Nov 1, 1946	14.69
Oct 1, 1946	14.75
Sep 1, 1946	15.09
Aug 1, 1946	17.70
Jul 1, 1946	18.05
Jun 1, 1946	18.58
May 1, 1946	18.70
Apr 1, 1946	18.66
Mar 1, 1946	17.53
Feb 1, 1946	18.07
Jan 1, 1946	18.02
Dec 1, 1945	17.33
Nov 1, 1945	17.04
Oct 1, 1945	16.50
Sep 1, 1945	15.84
Aug 1, 1945	14.83
Jul 1, 1945	14.78
Jun 1, 1945	15.09
May 1, 1945	14.82
Apr 1, 1945	14.28
Mar 1, 1945	13.93
Feb 1, 1945	13.94
Jan 1, 1945	13.49
Dec 1, 1944	13.10
Nov 1, 1944	12.82
Oct 1, 1944	12.91
Sep 1, 1944	12.60
Aug 1, 1944	12.81
Jul 1, 1944	13.00
Jun 1, 1944	12.67
May 1, 1944	12.10
Apr 1, 1944	11.89
Mar 1, 1944	12.10
Feb 1, 1944	11.77
Jan 1, 1944	11.85
Dec 1, 1943	11.48
Nov 1, 1943	11.33
Oct 1, 1943	11.88
Sep 1, 1943	11.99
Aug 1, 1943	11.74
Jul 1, 1943	12.35
Jun 1, 1943	12.10
May 1, 1943	11.89
Apr 1, 1943	11.44
Mar 1, 1943	11.07
Feb 1, 1943	10.69
Jan 1, 1943	10.09
Dec 1, 1942	9.52
Nov 1, 1942	9.47
Oct 1, 1942	9.32
Sep 1, 1942	8.68
Aug 1, 1942	8.59
Jul 1, 1942	8.64
Jun 1, 1942	8.33
May 1, 1942	7.93
Apr 1, 1942	7.84
Mar 1, 1942	8.18
Feb 1, 1942	8.65
Jan 1, 1942	8.93
Dec 1, 1941	8.76
Nov 1, 1941	9.37
Oct 1, 1941	9.83
Sep 1, 1941	10.24
Aug 1, 1941	10.21
Jul 1, 1941	10.26
Jun 1, 1941	9.76
May 1, 1941	9.43
Apr 1, 1941	9.64
Mar 1, 1941	9.95
Feb 1, 1941	9.89
Jan 1, 1941	10.55
Dec 1, 1940	10.53
Nov 1, 1940	10.98
Oct 1, 1940	10.73
Sep 1, 1940	10.63
Aug 1, 1940	10.20
Jul 1, 1940	9.99
Jun 1, 1940	9.67
May 1, 1940	10.58
Apr 1, 1940	12.27
Mar 1, 1940	12.15
Feb 1, 1940	12.22
Jan 1, 1940	12.30
Dec 1, 1939	12.37
Nov 1, 1939	12.67
Oct 1, 1939	12.90
Sep 1, 1939	12.77
Aug 1, 1939	11.54
Jul 1, 1939	11.71
Jun 1, 1939	11.43
May 1, 1939	11.23
Apr 1, 1939	10.83
Mar 1, 1939	12.39
Feb 1, 1939	12.40
Jan 1, 1939	12.50
Dec 1, 1938	12.69
Nov 1, 1938	13.07
Oct 1, 1938	13.06
Sep 1, 1938	11.75
Aug 1, 1938	12.31
Jul 1, 1938	12.24
Jun 1, 1938	10.21
May 1, 1938	9.98
Apr 1, 1938	9.89
Mar 1, 1938	10.31
Feb 1, 1938	11.04
Jan 1, 1938	11.31
Dec 1, 1937	11.02
Nov 1, 1937	11.20
Oct 1, 1937	12.28
Sep 1, 1937	14.37
Aug 1, 1937	16.74
Jul 1, 1937	16.57
Jun 1, 1937	15.64
May 1, 1937	16.25
Apr 1, 1937	17.01
Mar 1, 1937	18.09
Feb 1, 1937	18.11
Jan 1, 1937	17.59
Dec 1, 1936	17.06
Nov 1, 1936	17.36
Oct 1, 1936	16.89
Sep 1, 1936	16.05
Aug 1, 1936	15.87
Jul 1, 1936	15.56
Jun 1, 1936	14.69
May 1, 1936	14.09
Apr 1, 1936	14.88
Mar 1, 1936	14.86
Feb 1, 1936	14.55
Jan 1, 1936	13.76
Dec 1, 1935	13.04
Nov 1, 1935	13.04
Oct 1, 1935	11.92
Sep 1, 1935	11.61
Aug 1, 1935	11.37
Jul 1, 1935	10.65
Jun 1, 1935	10.12
May 1, 1935	9.75
Apr 1, 1935	9.04
